이름,본인과의관계,재산구분,재산의 종류,소재지 면적 등 권리의 명세,현재가액,건물주소,건물면적,Latitude,Longitude
송기헌,본인,건물,사무실(전세(임차)권),강원도 원주시 단구동 건물 238.50㎡,20000.0,강원도 원주시 단구동,건물 238.50㎡,37.3260979360228,127.960253120692
송병철,배우자,건물,아파트(전세(임차)권),서울특별시 강남구 압구정동 한양아파트 건물 0.00㎡(건물 106.22㎡ 감소),0.0,서울특별시 강남구 압구정동,한양아파트 건물 0.00㎡(건물 106.22㎡ 감소),37.5306686414269,127.030809170421
송석준,장남,건물,다세대주택(전세(임차)권),"경기도 이천시 창전동 드림파크 대지 0.00㎡ 건물 0.00㎡(대지 214.00㎡ 감소, 건물 17.70㎡ 감소)",0.0,경기도 이천시 창전동,"드림파크 대지 0.00㎡ 건물 0.00㎡(대지 214.00㎡ 감소, 건물 17.70㎡ 감소)",37.2829062004195,127.441145005564
송석준,본인,건물,아파트(전세(임차)권),경기도 이천시 증포동 증포동한솔솔파크 건물 117.22㎡,220000.0,경기도 이천시 증포동 증포동,한솔솔파크 건물 117.22㎡,37.2903815684334,127.452493133317
송언석,본인,건물,아파트(전세(임차)권),경상북도 김천시 율곡동 엠코타운더플래닛 건물 112.40㎡,199500.0,경상북도 김천시 율곡동,엠코타운더플래닛 건물 112.40㎡,36.1214163346642,128.183708300022
송언석,배우자,건물,아파트(전세(임차)권),서울특별시 서초구 방배동 방배롯데캐슬아르떼 건물147.72㎡,1650000.0,서울특별시 서초구 방배동,방배롯데캐슬아르떼 건물147.72㎡,37.483413014657,126.994486969319
송옥주,본인,건물,사무실(전세(임차)권),경기도 화성시 향남읍 하길리 연세메디칼프라자 대지64.65㎡ 건물 206.10㎡,30000.0,경기도 화성시 향남읍 하길리,연세메디칼프라자 대지64.65㎡ 건물 206.10㎡,37.0980753993793,126.91759472881
송옥주,본인,건물,아파트(전세(임차)권),경기도 화성시 향남읍 행정리향남시범넓은들마을향남지웰2차아파트 건물 84.84㎡,278000.0,경기도 화성시 향남읍 행정리,향남시범넓은들마을향남지웰2차아파트 건물 84.84㎡,37.1263762465698,126.929042249826
송재호,본인,건물,근린생활시설(전세(임차)권),제주특별자치도 제주시 도평동 건물 137.30㎡,20000.0,제주특별자치도 제주시 도평동,건물 137.30㎡,33.4788622652271,126.451176230271
송재호,본인,건물,다세대주택(전세(임차)권),서울특별시 종로구 구기동 한솔리더빌3차 건물 304.00㎡(건물 304.00㎡ 증가),10000.0,서울특별시 종로구 구기동,한솔리더빌3차 건물 304.00㎡(건물 304.00㎡ 증가),37.6193739703885,126.959299756836
송재호,본인,건물,오피스텔(전세(임차)권),"서울특별시 영등포구 여의도동 여의도금호리첸시아 건물 0.00㎡ 중 0.00㎡ (건물 총면적 6,944.00㎡ 감소, 지분면적59.66㎡ 감소)",0.0,서울특별시 영등포구 여의도동,"여의도금호리첸시아 건물 0.00㎡ 중 0.00㎡ (건물 총면적 6,944.00㎡ 감소, 지분면적59.66㎡ 감소)",37.5267849150832,126.930167091136
신동근,본인,건물,근린생활시설(전세(임차)권),인천광역시 서구 마전동 완정빌딩 건물 147.30㎡,30000.0,인천광역시 서구 마전동,완정빌딩 건물 147.30㎡,37.5953744773207,126.673701407057
신동근,장남,건물,다세대주택(전세(임차)권),서울특별시 양천구 신정동 예지팰리스85차 건물 29.78㎡(건물 29.78㎡ 증가),30000.0,서울특별시 양천구 신정동,예지팰리스85차 건물 29.78㎡(건물 29.78㎡ 증가),37.5185526780281,126.854354325392
윤호중,배우자,건물,상가,경기도 구리시 인창동 쌍용플래티넘선스타워 대지 12.20㎡건물 85.95㎡,470000.0,경기도 구리시 인창동,쌍용플래티넘선스타워 대지 12.20㎡건물 85.95㎡,37.6044843983227,127.13492316761
김병욱(경기 성남시분당구을),본인,건물,상가,경기도 남양주시 호평동 CH리베로1 대지 0.16㎡ 중 0.02㎡건물 0.90㎡ 중 0.14㎡,450.0,경기도 남양주시 호평동,CH리베로1 대지 0.16㎡ 중 0.02㎡건물 0.90㎡ 중 0.14㎡,37.6548880029094,127.248669169781
박장호,모,건물,상가,경기도 부천시 상동 뉴코아중동백화점 대지 1.00㎡ 건물3.92㎡,70000.0,경기도 부천시 상동 뉴코아중동,백화점 대지 1.00㎡ 건물3.92㎡,,
박장호,모,건물,상가,경기도 부천시 상동 뉴코아중동백화점 대지 1.08㎡ 건물3.50㎡,35000.0,경기도 부천시 상동 뉴코아중동,백화점 대지 1.08㎡ 건물3.50㎡,,
박장호,모,건물,상가,경기도 부천시 상동 뉴코아중동백화점 대지 1.17㎡ 건물3.80㎡,35000.0,경기도 부천시 상동 뉴코아중동,백화점 대지 1.17㎡ 건물3.80㎡,,
윤호중,본인,건물,상가,"경기도 부천시 오정구 원종동 부천프라자 대지 3.23㎡ 건물1,814.57㎡ 중 7.87㎡",16606.0,경기도 부천시 오정구 원종동,"부천프라자 대지 3.23㎡ 건물1,814.57㎡ 중 7.87㎡",37.5259638814999,126.805278275373
조기열,배우자,건물,상가,경기도 안양시 동안구 호계동 샘마을쌍용아파트 상가동대지 12.00㎡ 건물 13.33㎡,50000.0,경기도 안양시 동안구 호계동 샘마을쌍용아파트 상가동,대지 12.00㎡ 건물 13.33㎡,,
최영희,본인,건물,상가,경기도 의정부시 신곡동 우정프라자 대지 51.60㎡ 건물243.97㎡,485801.0,경기도 의정부시 신곡동,우정프라자 대지 51.60㎡ 건물243.97㎡,37.7314238778054,127.056847377285
박재유,모,건물,상가,경기도 의정부시 장암동 장암2단지주공아파트 건물41.80㎡,130000.0,경기도 의정부시 장암동,장암2단지주공아파트 건물41.80㎡,37.7263976740224,127.054270875497
이철규,배우자,건물,상가,경기도 평택시 고덕면 여염리 우성메디컬센터 대지11.73㎡ 건물 98.14㎡,1608900.0,경기도 평택시 고덕면 여염리,우성메디컬센터 대지11.73㎡ 건물 98.14㎡,37.0244927822524,127.052472875568
이철규,배우자,건물,상가,경기도 하남시 학암동 위례메디프라자 대지 61.22㎡ 건물180.20㎡ (대지 942.78㎡ 감소),1383200.0,경기도 하남시 학암동,위례메디프라자 대지 61.22㎡ 건물180.20㎡ (대지 942.78㎡ 감소),37.4785745414962,127.166501723578
권은희,배우자,건물,상가,경기도 화성시 반송동 동탄 위버폴리스 대지 20.69㎡ 건물100.82㎡,428675.0,경기도 화성시 반송동 동,탄 위버폴리스 대지 20.69㎡ 건물100.82㎡,,
권은희,배우자,건물,상가,"경기도 화성시 반송동 동탄 위버폴리스 대지 5,560.00㎡중 7.12㎡ 건물 34.90㎡ 중 34.88㎡",153384.0,경기도 화성시 반송동 동,"탄 위버폴리스 대지 5,560.00㎡중 7.12㎡ 건물 34.90㎡ 중 34.88㎡",,
권은희,배우자,건물,상가,"경기도 화성시 반송동 동탄 위버폴리스 대지 5,560.00㎡중 7.18㎡ 건물 35.15㎡",154634.0,경기도 화성시 반송동 동,"탄 위버폴리스 대지 5,560.00㎡중 7.18㎡ 건물 35.15㎡",,
이원욱,본인,건물,상가,경기도 화성시 병점동 리더스플라자 대지 11.03㎡ 건물71.28㎡,185254.0,경기도 화성시 병점동,리더스플라자 대지 11.03㎡ 건물71.28㎡,37.2069172825447,127.037269392114
강기윤,본인,건물,상가,경상남도 창원시 성산구 대방동 골든프라자 대지 26.50㎡건물 125.30㎡,147532.0,경상남도 창원시 성산구 대방동,골든프라자 대지 26.50㎡건물 125.30㎡,35.2110861914908,128.718083708009
송언석,본인,건물,상가,경상북도 김천시 평화동 대지 130.60㎡ 중 43.53㎡ 건물346.37㎡ 중 115.46㎡,157920.0,경상북도 김천시 평화동,대지 130.60㎡ 중 43.53㎡ 건물346.37㎡ 중 115.46㎡,36.1258033507157,128.113394372442
이명수,배우자,건물,상가,"대전광역시 유성구 봉명동 대지 1,472.00㎡ 중 368.00㎡건물 261.00㎡ 중 130.00㎡",1288830.0,대전광역시 유성구 봉명동,"대지 1,472.00㎡ 중 368.00㎡건물 261.00㎡ 중 130.00㎡",36.3549114724545,127.345907414374
장제원,본인,건물,상가,부산광역시 해운대구 우동 해운대아이파크 대지 24.30㎡건물 149.99㎡,1488220.0,부산광역시 해운대구 우동,해운대아이파크 대지 24.30㎡건물 149.99㎡,35.1727271517264,129.148399576019
장제원,본인,건물,상가,부산광역시 해운대구광역시 우동 해운대아이파크 건물0.00㎡ (건물 0.00㎡ 감소),0.0,부산광역시 해운대구광역시 우동,해운대아이파크 건물0.00㎡ (건물 0.00㎡ 감소),,
박형수,배우자,건물,상가,서울특별시 강남구 역삼동 대지 24.96㎡ 중 8.32㎡ 건물49.05㎡ 중 16.35㎡,159361.0,서울특별시 강남구 역삼동,대지 24.96㎡ 중 8.32㎡ 건물49.05㎡ 중 16.35㎡,37.4953666908089,127.03306536185
박재유,모,건물,상가,서울특별시 광진구 구의동 구의동현대2단지 건물 49.86㎡,420000.0,서울특별시 광진구 구의동 구의동,현대2단지 건물 49.86㎡,37.5502741239803,127.093135225891
이철규,배우자,건물,상가,"서울특별시 광진구 구의동 테크노-마트21 대지 0.00㎡ 건물 0.00㎡ (대지 2.99㎡ 감소, 건물 35.27㎡ 감소)",0.0,서울특별시 광진구 구의동,"테크노-마트21 대지 0.00㎡ 건물 0.00㎡ (대지 2.99㎡ 감소, 건물 35.27㎡ 감소)",37.5502741239803,127.093135225891
우원식,배우자,건물,상가,서울특별시 노원구 중계동 건영아파트상가 대지 259.32㎡건물 370.60㎡,1460792.0,서울특별시 노원구 중계동,건영아파트상가 대지 259.32㎡건물 370.60㎡,37.6525550467648,127.077488598779
이종성,본인,건물,상가,서울특별시 도봉구 방학동 삼익세라믹아파트 대지 37.85㎡건물 36.83㎡,128633.0,서울특별시 도봉구 방학동,삼익세라믹아파트 대지 37.85㎡건물 36.83㎡,37.665897548954,127.026875382235
이은주,배우자,건물,상가,서울특별시 동대문구 용두동 한방천하 용두동 포스빌 대지1.76㎡ 건물 6.82㎡,96877.0,서울특별시 동대문구 용두동 한방천하 용두동,포스빌 대지1.76㎡ 건물 6.82㎡,,
김홍걸,배우자,건물,상가,서울특별시 서대문구 대현동 대지 128.00㎡ 건물 263.80㎡,1351072.0,서울특별시 서대문구 대현동,대지 128.00㎡ 건물 263.80㎡,37.5607686463542,126.947212193537
정경희,배우자,건물,상가,서울특별시 서초구 잠원동 잠원한강 대지 17.42㎡ 건물43.80㎡,397695.0,서울특별시 서초구 잠원동,잠원한강 대지 17.42㎡ 건물43.80㎡,37.5149186880221,127.014102820234
허은아,본인,건물,상가,서울특별시 영등포구 여의도동 리버타워 건물 197.96㎡,891989.0,서울특별시 영등포구 여의도동,리버타워 건물 197.96㎡,37.5267849150832,126.930167091136
고재학,본인,건물,상가,서울특별시 종로구 청진동 대지 76.40㎡ 중 28.65㎡ 건물262.46㎡ 중 98.42㎡,1050000.0,서울특별시 종로구 청진동,대지 76.40㎡ 중 28.65㎡ 건물262.46㎡ 중 98.42㎡,37.5714393638425,126.98015420508
고재학,배우자,건물,상가,서울특별시 종로구 청진동 대지 76.40㎡ 중 28.65㎡ 건물262.46㎡ 중 98.42㎡,1050000.0,서울특별시 종로구 청진동,대지 76.40㎡ 중 28.65㎡ 건물262.46㎡ 중 98.42㎡,37.5714393638425,126.98015420508
고재학,장남,건물,상가,서울특별시 종로구 청진동 대지 76.40㎡ 중 9.55㎡ 건물262.46㎡ 중 32.81㎡,350000.0,서울특별시 종로구 청진동,대지 76.40㎡ 중 9.55㎡ 건물262.46㎡ 중 32.81㎡,37.5714393638425,126.98015420508
고재학,장녀,건물,상가,서울특별시 종로구 청진동 대지 76.40㎡ 중 9.55㎡ 건물262.46㎡ 중 32.81㎡,350000.0,서울특별시 종로구 청진동,대지 76.40㎡ 중 9.55㎡ 건물262.46㎡ 중 32.81㎡,37.5714393638425,126.98015420508
이만희,본인,건물,상가,서울특별시 중구 서소문동 유원빌딩 대지 7.25㎡ 중 3.62㎡건물 36.49㎡ 중 18.25㎡,336183.0,서울특별시 중구 서소문동,유원빌딩 대지 7.25㎡ 중 3.62㎡건물 36.49㎡ 중 18.25㎡,37.5631129454112,126.97389954989
이만희,배우자,건물,상가,서울특별시 중구 서소문동 유원빌딩 대지 7.25㎡ 중 3.62㎡건물 36.49㎡ 중 18.25㎡,336183.0,서울특별시 중구 서소문동,유원빌딩 대지 7.25㎡ 중 3.62㎡건물 36.49㎡ 중 18.25㎡,37.5631129454112,126.97389954989
하태경,배우자,건물,상가,"세종특별자치시 대평동 아마존타워 대지 1,000.00㎡ 중12.23㎡ 건물 1,000.00㎡ 중 68.95㎡",530170.0,세종특별자치시 대평동,"아마존타워 대지 1,000.00㎡ 중12.23㎡ 건물 1,000.00㎡ 중 68.95㎡",36.4701788762716,127.274841285487
김기현,본인,건물,상가,울산광역시 남구 달동 대지 379.00㎡ 중 322.85㎡ 건물954.80㎡ 중 813.35㎡,1150000.0,울산광역시 남구 달동,대지 379.00㎡ 중 322.85㎡ 건물954.80㎡ 중 813.35㎡,35.5363579790753,129.316532962709
김기현,배우자,건물,상가,울산광역시 남구 달동 대지 379.00㎡ 중 56.15㎡ 건물954.80㎡ 중 141.45㎡,200000.0,울산광역시 남구 달동,대지 379.00㎡ 중 56.15㎡ 건물954.80㎡ 중 141.45㎡,35.5363579790753,129.316532962709
김기현,본인,건물,상가,"울산광역시 남구 삼산동 대지 346.00㎡ 건물 1,599.77㎡",3651856.0,울산광역시 남구 삼산동,"대지 346.00㎡ 건물 1,599.77㎡",35.5444169723408,129.331864527424
권명호,본인,건물,상가,"울산광역시 동구 방어동 굿모닝빌라 대지 3,075,000.00㎡중 13.42㎡ 건물 40.68㎡",92000.0,울산광역시 동구 방어동,"굿모닝빌라 대지 3,075,000.00㎡중 13.42㎡ 건물 40.68㎡",35.4862304417203,129.423974129488
권명호,본인,건물,상가,"울산광역시 동구 방어동 굿모닝빌라 대지 3,075,000.00㎡중 24.11㎡ 건물 73.08㎡",95000.0,울산광역시 동구 방어동,"굿모닝빌라 대지 3,075,000.00㎡중 24.11㎡ 건물 73.08㎡",35.4862304417203,129.423974129488
김기현,본인,건물,상가,"울산광역시 동구 일산동 대지 1,163.40㎡ 중 581.70㎡ 건물671.90㎡ 중 335.95㎡",1281328.0,울산광역시 동구 일산동,"대지 1,163.40㎡ 중 581.70㎡ 건물671.90㎡ 중 335.95㎡",35.4990783464634,129.431363575859
신동근,본인,건물,상가,인천광역시 서구 마전동 검단프라자 대지 866.20㎡ 중48.00㎡ 건물 263.53㎡,371510.0,인천광역시 서구 마전동,검단프라자 대지 866.20㎡ 중48.00㎡ 건물 263.53㎡,37.5953744773207,126.673701407057
김윤덕,본인,건물,상가,전라북도 부안군 부안읍 서외리 유니온베이 건물 81.00㎡중 40.50㎡,51840.0,전라북도 부안군 부안읍 서외리,유니온베이 건물 81.00㎡중 40.50㎡,35.721561015514,126.728655085896
안호영,배우자,건물,상가,전라북도 전주시 덕진구 우아동2가 대지 280.10㎡ 건물190.80㎡,294045.0,전라북도 전주시 덕진구 우아동,2가 대지 280.10㎡ 건물190.80㎡,35.8498561266486,127.15955839816
권은희,배우자,건물,상가,충청북도 청주시 서원구 산남동 RS타워 대지 16.21㎡ 건물149.43㎡ 중 78.70㎡,198626.0,충청북도 청주시 서원구 산남동,RS타워 대지 16.21㎡ 건물149.43㎡ 중 78.70㎡,36.6132892221879,127.466882101284
